Order Date,Country,Store ID,Segment,Product Name,Units Sold,Sales Amount,Gross Profit
2024-02-27,Germany,Store C,Electronics,Electronics Product 7,15,2741.486282351328,744.3403733731045
2024-09-11,Canada,Store A,Beauty,Beauty Product 5,3,1413.4052963522804,292.26830539409735
2024-06-24,UK,Store E,Home,Home Product 8,3,143.5913092155667,15.806354178998351
2024-02-23,USA,Store A,Beauty,Beauty Product 5,16,6406.150679614206,1873.6407792435111
2024-05-25,Germany,Store A,Sports,Sports Product 4,19,986.0050715468041,283.28968506092326
2024-09-15,Canada,Store C,Home,Home Product 5,2,858.3015967505139,87.82456138690448
2024-05-31,USA,Store A,Beauty,Beauty Product 7,10,1256.1110167941424,300.54442791617794
2024-09-18,UK,Store E,Beauty,Beauty Product 4,10,2814.259212911554,359.58632925205734
2024-01-19,USA,Store E,Clothing,Clothing Product 5,1,131.50360886701878,14.166094620469487
2024-12-07,Germany,Store A,Sports,Sports Product 3,4,1678.8141788900707,202.55832812437197
2024-06-19,France,Store E,Sports,Sports Product 5,12,424.78935760848657,80.10969754532363
2024-07-15,UK,Store E,Clothing,Clothing Product 4,2,59.613881785711705,7.517214023968472
2024-03-13,Canada,Store C,Sports,Sports Product 7,15,7453.4525357253315,2043.0666144040974
2024-10-29,UK,Store B,Home,Home Product 6,16,1245.874716710183,123.63369025781886
2024-03-25,Germany,Store B,Sports,Sports Product 3,5,92.65643052669628,26.84291180392681
2024-10-10,Canada,Store D,Clothing,Clothing Product 1,19,6364.43756101021,748.9926316911727
2024-10-28,Germany,Store B,Electronics,Electronics Product 3,14,3598.9579521427613,631.6722129178102
2024-05-11,UK,Store A,Electronics,Electronics Product 3,18,3292.2226213968743,782.7785028850737
2024-04-29,USA,Store E,Clothing,Clothing Product 1,10,1464.4553662485946,125.48588014160549
2024-08-03,Germany,Store B,Home,Home Product 4,2,429.30376699061634,127.17370927258436
2024-05-15,France,Store C,Beauty,Beauty Product 6,8,1212.3818059456519,229.8065777732598
2024-04-25,France,Store D,Beauty,Beauty Product 4,15,2426.0856868444903,610.6371666454438
2024-03-01,UK,Store A,Clothing,Clothing Product 7,9,221.96648336484427,40.97253772767558
2024-01-17,Canada,Store B,Electronics,Electronics Product 1,1,378.16824746412055,49.977267898571064
2024-02-03,USA,Store E,Home,Home Product 6,7,2101.3210907718703,583.3584427146944
2024-01-20,Canada,Store C,Beauty,Beauty Product 9,1,109.82563784402214,27.901256499409914
2024-07-26,Germany,Store B,Sports,Sports Product 2,18,4719.27980330257,1372.0684206649726
2024-06-10,UK,Store E,Sports,Sports Product 4,10,779.288571218978,70.34023425836631
2024-10-25,USA,Store B,Electronics,Electronics Product 3,18,7459.719104931284,2225.531804696632
2024-01-10,UK,Store A,Electronics,Electronics Product 6,9,3775.937067704304,960.5106581188162
2024-04-03,UK,Store D,Home,Home Product 3,7,3421.2382926307646,944.6965985031658
2024-04-16,UK,Store E,Electronics,Electronics Product 2,13,4077.186069303938,1134.0994981753406
2024-04-14,Canada,Store D,Electronics,Electronics Product 8,14,4713.253350093546,993.1572793920989
2024-03-11,Germany,Store D,Electronics,Electronics Product 1,17,5258.983769719926,562.757684686244
2024-03-24,Germany,Store C,Sports,Sports Product 8,7,2294.2672686340557,278.49867347919206
2024-07-27,Canada,Store E,Home,Home Product 6,1,37.981238397456295,6.053410907501933
2024-09-15,France,Store C,Beauty,Beauty Product 2,4,190.08072019524607,18.777953659192335
2024-08-26,USA,Store D,Beauty,Beauty Product 2,12,3781.3614545672135,582.1455693805395
2024-10-28,USA,Store A,Beauty,Beauty Product 1,3,502.37119263456464,105.81379254647182
2024-08-19,Canada,Store A,Electronics,Electronics Product 2,18,936.272849460871,98.45304260858697
2024-10-08,UK,Store B,Clothing,Clothing Product 4,11,122.20549807804143,31.161340564164913
2024-07-24,UK,Store B,Home,Home Product 9,4,203.8805084648908,50.9843967637841
2024-09-20,Germany,Store E,Clothing,Clothing Product 8,1,151.85357492038756,43.88857138023847
2024-11-06,Canada,Store A,Beauty,Beauty Product 9,12,491.93993986053886,95.55609745375753
2024-12-12,France,Store D,Sports,Sports Product 1,1,116.73116762310492,28.972238995499264
2024-07-03,France,Store A,Sports,Sports Product 6,1,14.283082421643009,0.8289889501939355
2024-04-23,USA,Store E,Clothing,Clothing Product 8,15,7336.574399550605,1110.966318981494
2024-03-19,USA,Store B,Electronics,Electronics Product 4,14,5336.453360627946,1248.1240354322194
2024-12-22,UK,Store B,Clothing,Clothing Product 6,11,3821.689551357181,419.1556148073031
2024-12-07,UK,Store C,Electronics,Electronics Product 2,10,3731.5048160383794,911.7365734073215
2024-10-27,Canada,Store B,Beauty,Beauty Product 9,6,2708.323306784562,274.7449411924068
2024-02-19,UK,Store D,Electronics,Electronics Product 5,17,7620.552344984501,448.95678229007063
2024-11-15,UK,Store E,Clothing,Clothing Product 4,9,2513.3622495408567,359.8403745668823
2024-04-04,Germany,Store B,Sports,Sports Product 6,13,5852.424666900653,1098.7137281900532
2024-09-14,Canada,Store B,Home,Home Product 9,2,62.61815396631575,4.446026896059603
2024-12-16,USA,Store D,Beauty,Beauty Product 2,7,3419.7513405378454,501.7310292867772
2024-03-02,Canada,Store B,Home,Home Product 3,13,1114.882912948442,328.3064077384521
2024-05-21,France,Store D,Electronics,Electronics Product 7,13,3032.4347748711934,688.4572336461117
2024-11-25,UK,Store B,Clothing,Clothing Product 9,1,426.91459973510507,103.33056769794004
2024-08-09,USA,Store D,Home,Home Product 2,5,215.1796175511903,26.145854308859533
2024-12-21,Canada,Store B,Clothing,Clothing Product 6,5,81.70462666024142,17.12818051277975
2024-04-20,USA,Store E,Electronics,Electronics Product 5,11,4709.362651064905,847.5288230335084
2024-04-13,UK,Store C,Beauty,Beauty Product 3,11,980.4618439479353,199.74400706161342
2024-01-15,USA,Store C,Sports,Sports Product 4,14,4768.517118526451,893.0603854667231
2024-09-26,USA,Store A,Beauty,Beauty Product 7,18,6475.296059995937,870.2653692004774
2024-06-07,USA,Store C,Sports,Sports Product 2,5,2090.843512049674,373.2858281158216
2024-06-05,France,Store D,Home,Home Product 4,5,319.0334576559195,50.27597314952109
2024-01-27,Germany,Store D,Home,Home Product 2,7,1634.0974920486972,357.2808740744549
2024-03-25,Canada,Store C,Clothing,Clothing Product 5,18,880.6846645060764,170.86676997119596
2024-01-09,USA,Store D,Beauty,Beauty Product 9,6,223.15014782116435,34.171418258024126
2024-10-02,France,Store E,Sports,Sports Product 5,10,3843.298288270707,345.229159073105
2024-08-14,USA,Store D,Electronics,Electronics Product 3,13,3441.8797509805927,346.1997867876873
2024-07-04,USA,Store E,Sports,Sports Product 8,3,468.13897218017155,94.41516253431979
2024-03-19,Germany,Store E,Clothing,Clothing Product 7,3,702.3808049726127,43.00843701594617
2024-08-03,France,Store E,Clothing,Clothing Product 8,5,1349.600288092761,187.3566210028006
2024-02-26,Germany,Store B,Electronics,Electronics Product 9,17,1844.944050486662,192.56222795537937
2024-05-23,France,Store A,Home,Home Product 6,18,1553.4281094828461,268.31722316514936
2024-12-21,Canada,Store D,Home,Home Product 3,2,188.56603795573707,42.271198571420825
2024-11-26,Canada,Store B,Sports,Sports Product 1,6,1937.2467615346256,190.93416568796238
2024-03-07,Germany,Store A,Home,Home Product 8,6,2885.795767809782,161.4308516726379
2024-10-01,Canada,Store B,Sports,Sports Product 2,5,1925.4105567813233,207.86483540127531
2024-04-14,USA,Store D,Electronics,Electronics Product 4,9,3782.702667893189,881.2527576520001
2024-07-06,Canada,Store E,Sports,Sports Product 2,1,214.6051831027795,19.77271927105378
2024-06-12,Canada,Store B,Electronics,Electronics Product 1,6,1000.0684982207208,60.78801401634006
2024-09-23,Canada,Store A,Electronics,Electronics Product 7,8,1269.0445289159275,280.2495102737238
2024-02-20,USA,Store A,Clothing,Clothing Product 1,18,7747.42980358145,2048.833433031911
2024-05-05,France,Store A,Clothing,Clothing Product 1,19,4353.522264299157,551.211503749298
2024-03-20,Canada,Store B,Sports,Sports Product 4,13,876.1020715818105,155.8778201984016
2024-07-01,Canada,Store A,Sports,Sports Product 5,10,121.13809215596288,25.802830654618138
2024-11-05,UK,Store C,Clothing,Clothing Product 9,13,6148.995227447454,1422.5784221090198
2024-01-17,UK,Store A,Home,Home Product 3,18,6661.231670016229,1787.00339058467
2024-06-18,France,Store A,Clothing,Clothing Product 7,18,6160.902103650248,885.4011350300218
2024-10-06,Canada,Store B,Clothing,Clothing Product 9,16,4189.164120114534,1115.1178644156244
2024-10-30,Canada,Store D,Clothing,Clothing Product 7,16,7625.338997230919,1250.4530282099681
2024-12-05,France,Store B,Clothing,Clothing Product 3,6,2844.4528927124566,659.7854780283385
2024-08-01,France,Store B,Clothing,Clothing Product 1,4,284.2164281119231,42.71595990921177
2024-07-16,UK,Store C,Electronics,Electronics Product 3,7,1457.0315590893429,174.27422270277575
2024-01-07,USA,Store D,Beauty,Beauty Product 6,2,76.88928941822316,19.39668319946553
2024-01-11,France,Store B,Clothing,Clothing Product 2,16,1787.808910449763,212.95350416890187
2024-01-12,UK,Store C,Clothing,Clothing Product 7,1,392.2896837387802,96.17065502481026
2024-04-19,Germany,Store B,Electronics,Electronics Product 5,13,2002.0570319074554,588.7832076637013
2024-05-12,USA,Store C,Sports,Sports Product 2,10,3694.4917017273638,465.8910331546612
2024-05-07,UK,Store E,Sports,Sports Product 1,10,2819.439641136405,725.7199639377038
2024-05-27,France,Store A,Home,Home Product 5,19,8159.6983256262265,1578.548395656768
2024-02-23,Germany,Store A,Home,Home Product 5,15,2534.137792448812,319.6540593805808
2024-11-06,Germany,Store B,Beauty,Beauty Product 8,16,5192.732006847074,923.5970733608814
2024-03-19,France,Store C,Electronics,Electronics Product 6,17,4446.028811868636,440.4328380745658
2024-12-11,France,Store E,Electronics,Electronics Product 4,15,4623.005332730225,1354.1526110455718
2024-04-06,Germany,Store A,Clothing,Clothing Product 6,12,2659.714335083387,509.8763345898915
2024-09-05,USA,Store B,Beauty,Beauty Product 4,12,3447.4355954367093,933.9240528696085
2024-05-06,Germany,Store B,Electronics,Electronics Product 7,12,667.5683419798601,128.9060333846632
2024-01-30,France,Store C,Beauty,Beauty Product 6,16,5670.860570187237,709.9738014442252
2024-01-24,USA,Store D,Home,Home Product 8,2,976.0695270769302,138.9125024792033
2024-07-19,UK,Store B,Home,Home Product 4,18,2605.1918239973097,696.8312174320479
2024-05-10,Canada,Store E,Clothing,Clothing Product 8,14,5705.660586190012,1367.8063512196416
2024-05-01,Canada,Store E,Clothing,Clothing Product 2,18,6715.204845175465,1600.9337297602717
2024-12-21,Canada,Store D,Sports,Sports Product 9,18,3469.0924884988876,831.4403942270372
2024-11-22,UK,Store E,Electronics,Electronics Product 8,6,1456.00334252469,85.79409280873458
2024-05-29,UK,Store C,Electronics,Electronics Product 1,9,2061.922241380085,457.5429895250476
2024-01-14,Germany,Store B,Sports,Sports Product 5,3,1457.3009464877528,189.9158945303995
2024-10-30,UK,Store C,Electronics,Electronics Product 2,18,1327.444744861449,245.21054518874865
2024-01-29,UK,Store D,Electronics,Electronics Product 2,5,2496.9303509314027,301.56826165488343
2024-02-19,France,Store D,Clothing,Clothing Product 6,6,1690.6348750990578,228.0795273037751
2024-08-27,UK,Store C,Beauty,Beauty Product 3,1,341.16931739925957,53.40545099099329
2024-10-09,France,Store A,Home,Home Product 3,14,2907.796633941608,772.9596561143196
2024-11-30,Germany,Store D,Home,Home Product 4,11,1300.4845285879928,90.15978886423073
2024-12-17,Canada,Store B,Home,Home Product 4,19,5214.296857932051,998.2104826422278
2024-06-04,USA,Store D,Electronics,Electronics Product 4,19,2963.3537673584015,459.9610378551361
2024-05-16,Canada,Store C,Sports,Sports Product 3,17,6437.336559928985,456.7022381499889
2024-11-22,Germany,Store C,Sports,Sports Product 8,3,1453.486869001635,228.26290805674697
2024-12-01,USA,Store E,Home,Home Product 6,12,4019.459480148499,754.7470947718567
2024-06-02,Canada,Store A,Clothing,Clothing Product 3,2,798.7353693306648,41.33862187942345
2024-03-21,Germany,Store C,Sports,Sports Product 2,1,184.86403024557873,44.668690508735864
2024-03-27,Germany,Store E,Clothing,Clothing Product 8,10,1334.366020159755,121.21585181354351
2024-09-20,France,Store E,Electronics,Electronics Product 6,5,2456.0083685259765,165.71817265843018
2024-09-14,UK,Store B,Electronics,Electronics Product 8,15,1833.1835475050036,358.5096845573328
2024-07-03,France,Store E,Beauty,Beauty Product 5,10,3934.7793793719775,453.1204603005141
2024-06-28,France,Store A,Electronics,Electronics Product 6,7,110.16140509771877,17.478398227239165
2024-07-04,Canada,Store B,Electronics,Electronics Product 3,11,4533.254182358989,573.181524216822
2024-05-02,Germany,Store C,Clothing,Clothing Product 2,10,4540.958963743931,1117.5187034762002
2024-04-05,UK,Store C,Sports,Sports Product 4,13,2172.4628835506787,216.75552789149998
2024-04-02,Germany,Store E,Sports,Sports Product 3,18,2515.829360918597,572.326665478018
2024-01-03,USA,Store D,Home,Home Product 2,15,6799.419605937485,1160.6254554979528
2024-01-02,Canada,Store A,Clothing,Clothing Product 6,14,4830.682162353886,1114.4870409119985
2024-10-31,France,Store A,Clothing,Clothing Product 2,19,3454.669374111491,965.8007157476727
2024-12-22,UK,Store E,Beauty,Beauty Product 3,5,1575.2575090800033,92.0696650077949
2024-05-27,UK,Store A,Electronics,Electronics Product 3,4,1080.695613932312,101.50363588065461
2024-10-11,UK,Store B,Sports,Sports Product 7,18,5055.893671267339,362.5479805679496
2024-05-24,USA,Store E,Home,Home Product 4,1,164.18810738751827,22.55942155505348
2024-11-25,France,Store D,Beauty,Beauty Product 8,13,235.0099298847809,61.4337135602066
2024-12-26,UK,Store C,Beauty,Beauty Product 6,3,1291.4099786288255,204.75026052188187
2024-09-18,Germany,Store A,Electronics,Electronics Product 3,18,2033.1855874933576,264.7006967868249
2024-03-02,UK,Store C,Sports,Sports Product 2,13,2381.309710810631,187.5522948037604
2024-08-13,UK,Store D,Home,Home Product 2,4,859.0019109384737,177.53860973945095
2024-01-31,UK,Store D,Clothing,Clothing Product 3,11,2034.772743516103,176.69294545939388
2024-07-08,USA,Store B,Electronics,Electronics Product 1,16,2068.766189143975,496.9750868011118
2024-09-24,France,Store D,Home,Home Product 7,14,4917.18047247635,463.01442407826465
2024-01-12,Germany,Store D,Electronics,Electronics Product 5,18,8083.426286215928,1006.3470107913877
2024-07-09,Canada,Store A,Clothing,Clothing Product 3,13,5189.219674989354,761.1557174440892
2024-01-25,UK,Store C,Clothing,Clothing Product 3,11,1347.9159990204585,305.9841256901298
2024-03-31,France,Store A,Home,Home Product 8,10,4337.839696037031,820.4091988355532
2024-03-28,USA,Store A,Electronics,Electronics Product 3,1,60.73978714869022,14.131292837695561
2024-11-27,Germany,Store E,Clothing,Clothing Product 1,9,2807.948338608255,681.0782069596837
2024-09-30,France,Store E,Beauty,Beauty Product 6,18,6269.095175868625,1330.9665773540933
2024-10-27,UK,Store B,Clothing,Clothing Product 3,11,2702.5321395255673,271.24092333159365
2024-04-20,France,Store B,Home,Home Product 7,16,1413.1619489969903,318.92328760855906
2024-03-20,USA,Store D,Sports,Sports Product 7,9,1124.9735719228547,334.5331607879937
2024-11-19,Canada,Store B,Clothing,Clothing Product 6,17,3696.8840156492197,297.6246014592057
2024-05-19,USA,Store B,Beauty,Beauty Product 2,5,2289.88638442825,412.5297083154031
2024-08-01,Canada,Store D,Sports,Sports Product 5,19,1292.2423693288342,217.98016777698268
2024-01-18,UK,Store C,Sports,Sports Product 3,16,3430.3840796160375,474.46684304448166
2024-02-23,Germany,Store D,Home,Home Product 4,11,699.056620431749,185.132033013007
2024-04-06,USA,Store D,Beauty,Beauty Product 3,18,7951.793893952536,566.5518686516941
2024-10-09,Germany,Store C,Clothing,Clothing Product 2,16,423.0457082814333,55.347113433632806
2024-08-21,USA,Store D,Clothing,Clothing Product 7,9,605.8959683357314,99.9414351631397
2024-08-27,Germany,Store E,Beauty,Beauty Product 2,14,2280.2820910084874,654.2043265545931
2024-11-29,Canada,Store B,Clothing,Clothing Product 5,5,499.60121343171977,44.892593014261536
2024-12-09,France,Store D,Electronics,Electronics Product 9,9,2575.9160096172577,369.5159547562077
2024-02-23,France,Store A,Home,Home Product 2,16,4713.172364253086,278.65535723874655
2024-03-27,Canada,Store B,Home,Home Product 6,3,1118.5676314544323,173.08336987069248
2024-09-17,Canada,Store E,Clothing,Clothing Product 7,8,595.9374611029183,167.00652611808047
2024-08-23,UK,Store E,Home,Home Product 3,10,2335.98291430221,409.3608916940849
2024-05-02,USA,Store D,Home,Home Product 3,12,2567.0311491012308,291.30841983033974
2024-02-23,Germany,Store C,Beauty,Beauty Product 5,8,1701.5368379276526,330.3410293252199
2024-08-03,Canada,Store A,Electronics,Electronics Product 8,13,3895.515616728753,771.5477257706018
2024-07-15,Germany,Store D,Beauty,Beauty Product 6,15,6957.804723825024,743.2644725578315
2024-02-08,USA,Store C,Beauty,Beauty Product 2,1,464.39112591657835,125.27695996591632
2024-12-30,Germany,Store E,Beauty,Beauty Product 2,15,1147.5197543382508,137.27370305584935
2024-08-15,France,Store B,Clothing,Clothing Product 6,16,2971.451860444405,511.2689333163359
2024-08-24,UK,Store E,Clothing,Clothing Product 5,4,1739.898549148145,268.03401284257205
2024-05-11,USA,Store D,Beauty,Beauty Product 7,9,3488.698492375173,525.9225477311421
2024-11-25,USA,Store C,Beauty,Beauty Product 2,3,494.148513558839,69.6505814019155
2024-11-16,UK,Store D,Electronics,Electronics Product 4,15,2048.0228842746883,273.87282529346874
2024-06-16,USA,Store E,Sports,Sports Product 9,16,3502.4508382583754,919.01227260266
2024-02-06,UK,Store A,Beauty,Beauty Product 7,7,913.7071928667556,154.06953540871785
2024-03-07,Canada,Store E,Electronics,Electronics Product 2,12,5353.229554277229,1331.864646351767
2024-04-20,Canada,Store D,Clothing,Clothing Product 7,9,1433.580707722273,185.9021357843096
2024-08-06,Germany,Store C,Electronics,Electronics Product 9,16,239.79929871831817,60.441172707441496
2024-07-27,France,Store D,Electronics,Electronics Product 8,7,234.75827772584137,31.413064012477722
2024-03-27,France,Store B,Sports,Sports Product 5,2,957.6165019701829,187.2579396587839
2024-10-29,USA,Store B,Sports,Sports Product 1,17,2103.7541381055444,384.8103065017065
2024-06-27,USA,Store C,Beauty,Beauty Product 4,17,6772.925333706596,1704.372439971838
2024-01-13,Germany,Store E,Sports,Sports Product 5,5,463.51404655984857,83.73475224510493
2024-10-26,France,Store D,Home,Home Product 1,2,510.61212734880445,43.16514464634267
2024-05-04,Canada,Store B,Clothing,Clothing Product 3,13,5882.599717307414,1240.248530935824
2024-08-20,Canada,Store A,Home,Home Product 5,2,408.78329470390116,69.3976686325668
2024-09-07,UK,Store B,Clothing,Clothing Product 2,5,1029.2845353185924,276.01755683081166
2024-05-05,Canada,Store E,Sports,Sports Product 3,5,434.93422642121766,115.95163549665224
2024-08-22,France,Store C,Clothing,Clothing Product 9,18,7918.570099501909,1423.8332659371956
2024-05-17,UK,Store A,Beauty,Beauty Product 5,13,679.0361567707945,47.1245273652774
2024-02-18,USA,Store D,Electronics,Electronics Product 1,6,2420.8188761135525,630.9915198799987
2024-07-04,Germany,Store D,Clothing,Clothing Product 3,15,5504.0049843688175,1037.1264693950498
2024-07-23,France,Store C,Sports,Sports Product 8,5,2464.7067397906267,360.08529048284385
2024-03-18,Canada,Store A,Home,Home Product 6,11,865.2418981930298,219.55388995401398
2024-07-12,UK,Store A,Home,Home Product 9,17,5824.854654625044,768.4915793976419
2024-04-12,Canada,Store A,Sports,Sports Product 6,12,2791.93478484403,322.322722399907
2024-04-14,USA,Store C,Sports,Sports Product 9,17,2910.8308711366985,833.0598874385265
2024-10-13,Canada,Store C,Clothing,Clothing Product 7,15,5417.988766125723,707.4488268375744
2024-11-19,Canada,Store D,Beauty,Beauty Product 8,2,167.7893152579484,33.93051902254341
2024-07-29,Germany,Store B,Clothing,Clothing Product 2,13,3403.7913475292044,950.9918487131154
2024-09-06,Canada,Store E,Electronics,Electronics Product 8,10,4606.582269649595,678.0983656757207
2024-10-19,Germany,Store D,Sports,Sports Product 2,15,3186.01155350781,390.0064112357415
2024-07-19,UK,Store A,Sports,Sports Product 1,10,2775.848968972411,375.4623746745099
2024-01-24,USA,Store B,Beauty,Beauty Product 2,15,7004.706104478146,1092.4425500245216
2024-10-26,Germany,Store E,Clothing,Clothing Product 7,15,809.1439869571095,78.36113648429769
2024-03-23,Canada,Store A,Clothing,Clothing Product 2,19,4095.151388499684,683.7399003187375
2024-10-23,UK,Store C,Electronics,Electronics Product 9,3,448.9492877691663,111.14131626961681
2024-06-27,Germany,Store B,Electronics,Electronics Product 8,19,2446.124350293376,566.5343790477741
2024-10-24,Germany,Store C,Clothing,Clothing Product 3,2,781.3999737252348,164.3094793900507
2024-12-29,UK,Store E,Electronics,Electronics Product 6,3,1496.0051382835873,208.03339619889198
2024-07-24,USA,Store E,Home,Home Product 2,14,2634.0273303208346,175.31695053650444
2024-02-09,UK,Store A,Beauty,Beauty Product 2,5,894.0911307599528,140.72724780802076
2024-10-30,USA,Store C,Home,Home Product 2,5,752.0032728528686,74.8360547471898
2024-04-22,USA,Store D,Clothing,Clothing Product 6,5,1342.1054945798994,119.12884167692826
2024-12-05,Canada,Store D,Beauty,Beauty Product 2,1,321.60774324475216,62.46917034386973
2024-01-04,Germany,Store C,Beauty,Beauty Product 2,13,2589.6161108717856,616.0327716880362
2024-04-17,UK,Store E,Beauty,Beauty Product 1,2,606.1833595560805,140.3462483617824
2024-11-11,USA,Store B,Sports,Sports Product 5,12,5274.132352875271,826.4916730584941
2024-04-23,UK,Store C,Clothing,Clothing Product 4,13,359.83386319281726,94.89848792713988
2024-06-15,Germany,Store A,Home,Home Product 7,18,2410.710026784531,384.8661995864282
2024-09-17,UK,Store D,Beauty,Beauty Product 1,15,1533.129545402254,163.7302399442231
2024-04-15,France,Store A,Clothing,Clothing Product 1,14,1907.166715646401,519.0260915910454
2024-08-11,UK,Store B,Clothing,Clothing Product 1,13,1123.1544617425059,278.2204548460865
2024-09-18,USA,Store D,Beauty,Beauty Product 2,6,1029.8256792834234,166.8411696722992
2024-09-07,Canada,Store D,Sports,Sports Product 6,10,4121.093953296785,1160.0547565641066
2024-01-14,France,Store D,Electronics,Electronics Product 1,1,409.1759485010925,25.226533173789694
2024-07-16,Canada,Store A,Sports,Sports Product 3,5,619.6816091805629,140.6877906112408
2024-05-05,Canada,Store E,Electronics,Electronics Product 5,6,2439.108531010176,384.3960787469904
2024-07-24,Germany,Store A,Electronics,Electronics Product 7,14,1241.1712935178584,232.34766675915628
2024-05-19,Canada,Store E,Beauty,Beauty Product 3,3,362.91877601557246,84.78046154363516
2024-03-02,Canada,Store C,Clothing,Clothing Product 7,2,967.5519522918038,262.82789126844534
2024-10-09,UK,Store D,Clothing,Clothing Product 8,9,2526.788329404003,602.0340882780088
2024-02-23,France,Store A,Electronics,Electronics Product 5,13,1498.805975990929,263.9763509098393
2024-12-11,France,Store B,Electronics,Electronics Product 6,4,478.0999614501974,63.911477844490186
2024-01-12,UK,Store B,Home,Home Product 1,17,5978.2565090644475,777.2332413374368
2024-05-15,USA,Store E,Electronics,Electronics Product 3,13,5257.016388080933,1221.1135757441655
2024-11-25,France,Store E,Clothing,Clothing Product 2,1,493.30723755552873,122.5572170996223
2024-05-23,France,Store D,Beauty,Beauty Product 9,14,173.61142512731632,36.98201053512058
2024-10-08,France,Store E,Beauty,Beauty Product 3,12,1861.3833558649978,350.90767787022816
2024-05-15,Germany,Store B,Electronics,Electronics Product 3,14,1260.7548724436067,190.14295379629516
2024-10-27,France,Store A,Home,Home Product 5,15,6239.77832821332,478.9056480491219
2024-08-08,USA,Store A,Clothing,Clothing Product 5,9,2085.7974851738873,554.0756858195709
2024-12-05,France,Store E,Clothing,Clothing Product 3,10,862.8358312247124,106.94084380925435
2024-07-27,USA,Store E,Clothing,Clothing Product 6,4,942.5851890220812,212.27312029677486
2024-12-24,France,Store B,Home,Home Product 6,13,5707.9701545567705,1502.2255209845173
2024-05-02,USA,Store C,Home,Home Product 2,17,1319.230172221236,289.56094772644616
2024-04-25,UK,Store A,Electronics,Electronics Product 1,18,2863.1443357149246,590.2963279826496
2024-06-05,France,Store E,Home,Home Product 4,7,325.64246008266576,41.88232154384447
2024-09-26,USA,Store D,Beauty,Beauty Product 7,15,808.017019612211,53.001662642826695
2024-01-17,Germany,Store E,Clothing,Clothing Product 4,16,6456.761405823756,890.2542945723283
2024-09-25,Germany,Store E,Clothing,Clothing Product 7,16,7267.204158935982,1555.706869411822
2024-12-14,UK,Store A,Clothing,Clothing Product 5,11,4793.974989237317,1354.5956883245797
2024-08-06,Canada,Store E,Home,Home Product 6,11,2747.8320021037694,220.9354524161509
2024-11-14,Germany,Store D,Sports,Sports Product 7,14,3959.3887357839953,429.4599152942999
2024-08-25,France,Store D,Home,Home Product 4,18,8737.266604395414,912.3273254367336
2024-02-02,UK,Store D,Electronics,Electronics Product 9,14,3792.8996962674973,633.2670396404087
2024-10-11,USA,Store B,Home,Home Product 8,13,5434.5910311701255,1052.5733184086039
2024-02-06,USA,Store D,Beauty,Beauty Product 8,10,3017.4637366810834,293.4543048096634
2024-04-12,USA,Store A,Beauty,Beauty Product 5,3,989.947237213996,295.4875824153629
2024-07-29,USA,Store C,Clothing,Clothing Product 4,10,4605.032228539984,649.6858831600088
2024-10-06,France,Store E,Beauty,Beauty Product 7,14,1418.4828208987963,367.56029004867344
2024-05-21,Germany,Store E,Sports,Sports Product 4,18,6456.401163442244,1069.683775297114
2024-08-26,USA,Store E,Electronics,Electronics Product 4,5,2141.122190050648,614.1125791703168
2024-08-16,France,Store D,Electronics,Electronics Product 9,12,5928.919632094394,906.9336062895007
2024-05-12,UK,Store D,Clothing,Clothing Product 1,8,2089.336103545917,202.98968263254477
2024-05-04,France,Store D,Clothing,Clothing Product 1,13,1958.2035614995987,198.34949868903044
2024-02-22,UK,Store C,Electronics,Electronics Product 7,4,606.6597369660224,92.52749351095785
2024-03-28,Germany,Store C,Clothing,Clothing Product 2,7,1875.9280085225691,394.3331769438067
2024-04-07,USA,Store C,Home,Home Product 9,8,3709.510847713932,685.3736792062255
2024-04-04,Canada,Store C,Sports,Sports Product 5,3,818.1324245579724,216.37495798389605
2024-07-06,UK,Store C,Home,Home Product 1,16,7256.867613009165,1656.3806986525144
2024-09-12,Canada,Store E,Beauty,Beauty Product 6,5,1674.2583917642864,426.38597606199824
2024-03-13,France,Store E,Beauty,Beauty Product 4,19,7897.0515528618225,500.06623780327493
2024-12-27,France,Store C,Home,Home Product 9,19,3544.8544960094105,481.2077868727272
2024-10-08,Canada,Store E,Beauty,Beauty Product 8,18,4639.936115111881,924.7077383777155
2024-01-18,Germany,Store C,Sports,Sports Product 8,10,486.13520879168874,38.283370082183474
2024-06-12,USA,Store C,Clothing,Clothing Product 3,13,2913.9914436398813,461.3740615814607
2024-05-25,France,Store C,Electronics,Electronics Product 2,19,6146.216410624803,822.6683356609147
2024-11-09,Canada,Store E,Home,Home Product 6,14,3895.239969886949,260.5230183107996
2024-09-09,Canada,Store B,Beauty,Beauty Product 2,1,273.26171216171997,17.370571723234125
2024-06-08,UK,Store B,Beauty,Beauty Product 7,11,4882.389850874087,783.0143213081474
2024-12-14,Canada,Store B,Home,Home Product 6,3,1375.2390581537684,237.4791574995669
2024-02-18,Canada,Store A,Beauty,Beauty Product 9,4,655.4214805585925,83.11207697143026
2024-06-24,UK,Store B,Home,Home Product 9,11,5394.545334732359,557.0888862164534
2024-11-22,UK,Store B,Beauty,Beauty Product 3,1,53.59798935422765,3.857496304896668
2024-03-05,France,Store B,Electronics,Electronics Product 8,2,976.1100087688643,90.39136122038774
